Sector,Sub Sector,Org Name,Item Name,2019,2020,2021,2022,2023
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,2. Reserves,"179,384.00","332,231.00","458,341.00","760,280.20","760,280.20"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,3. Un appropriated profit,"-3,133,850.00","-2,526,778.00","-2,025,221.00","-832,452.20","-832,452.20"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,4. Others,"1,185,540.00","723,509.00","481,104.00","176,411.00","176,411.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,B. Total liabilities (B1 to B4),"149,250,662.00","179,784,170.00","204,702,683.00","219,063,041.00","219,063,041.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,1. Bills payable,"3,223,721.00","3,696,482.00","3,978,696.00","5,376,942.00","5,376,942.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,2. Borrowings from financial institutions,"4,278,132.00","5,722,336.00","8,968,534.00","12,950,001.00","12,950,001.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,3. Deposits and other accounts,"129,654,288.00","159,363,727.00","178,917,138.00","185,049,169.00","185,049,169.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,4. Other/misc. liabilities,"12,094,521.00","11,001,625.00","12,838,315.00","15,686,929.00","15,686,929.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,C. Total assets (C1 to C4 + C8 to C10),"161,982,226.00","192,813,622.00","218,117,397.00","233,667,770.00","233,667,770.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,1. Cash and balances with treasury banks,"26,319,937.00","15,773,612.00","17,608,396.00","16,569,661.00","16,569,661.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,2. Balances with other banks,"2,850,550.00","10,177,095.00","9,763,588.00","1,939,954.00","1,939,954.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,3. Lending to financial institutions,"14,598,633.00","2,748,221.00","403,122.00", -   , -   
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,4. Investments,"24,194,885.00","57,117,232.00","76,552,495.00","109,899,905.00","109,899,905.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,5. Gross advances,"81,290,324.00","97,355,367.00","105,622,841.00","96,193,502.00","96,193,502.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,6. Advances-non-performing/classified,"9,250,329.00","9,512,008.00","12,225,857.00","11,732,122.00","11,732,122.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,7. Provision against advances,"5,846,612.00","7,076,323.00","9,420,688.00","10,136,453.00","10,136,453.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,8. Advances net of provision (C5-C7),"75,443,712.00","90,279,044.00","96,202,153.00","86,057,049.00","86,057,049.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,9. Fixed assets,"4,877,578.00","4,396,282.00","4,193,422.00","3,975,501.00","3,975,501.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,10. Other/misc. assets,"13,696,931.00","12,322,136.00","13,394,221.00","15,225,700.00","15,225,700.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,D. Profit & loss account,,,,,
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,1. Markup/interest earned,"12,923,326.00","14,052,494.00","13,743,663.00","24,793,256.00","24,793,256.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,2. Markup/interest expenses,"7,912,215.00","7,676,157.00","7,214,112.00","16,347,091.00","16,347,091.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,3. Net markup/interest income,"5,011,111.00","6,376,337.00","6,529,551.00","8,446,165.00","8,446,165.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,4. Provisions and write-offs,"1,190,441.00","1,207,948.00","2,208,291.00","1,056,618.00","1,056,618.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,5. Net markup/interest income after provisions,"3,820,670.00","5,168,389.00","4,321,260.00","7,389,547.00","7,389,547.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,6. Non-markup/interest income,"1,430,203.00","1,885,749.00","1,981,939.00","1,790,979.00","1,790,979.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,7. Non-markup/interest expenses,"5,243,303.00","5,515,734.00","5,629,465.00","6,544,917.00","6,544,917.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,8. Administrative expenses,"5,214,659.00","5,393,641.00","5,629,106.00","6,488,393.00","6,488,393.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,9. Profit/(loss) before taxation,"7,570.00","1,538,404.00","673,734.00","2,635,609.00","2,635,609.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,10. Profit/(loss) after taxation,,"764,233.00","630,551.00","1,509,695.00","1,509,695.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,E. Other items,,,,,
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,1. No. of ordinary shares (000),"1,373,963.00","1,373,963.00","1,373,963.00","1,373,963.00","1,373,963.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,2. Cash dividend, -   , -   , -   , -   , -   
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,3. Stock dividend/bonus shares, -   , -   , -   , -   , -   
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,4. Cash generated from operating activities,"15,539,994.00","31,126,959.00","15,351,761.00","31,913,419.00","31,913,419.00"
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,5. Commitments and contingencies,,, -   , -   ,
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,F. Efficiency ratios/profitability ratios,,,,,
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,1. Spread Ratio (D3/D1),38.78,45.38,47.51,34.07,34.07
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,2. Net markup/interest margin (D1-D2)/C,3.09,3.31,2.99,3.61,3.61
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,3. Return on equity (ROE) (D10/A), -   ,6.21,4.88,10.46,10.46
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,4. Return on assets (ROA) (D10/C), -   ,0.4,0.29,0.65,0.65
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,5. Non-markup/interest income to total assets (D6/C),0.88,0.98,0.91,0.77,0.77
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,6. Net markup/interest income (after prov.) to total assets (D5/C),2.36,2.68,1.98,3.16,3.16
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,7. Markup/interest expense to markup/interest income (D2/D1),61.22,54.62,52.49,65.93,65.93
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,8. Admin. expense to profit before tax. (D8/D9) (times),688.86,3.51,8.36,2.46,2.46
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,9. Non-markup/interest expense to total income D7/(D1+D6),36.53,34.61,35.8,24.62,24.62
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,10. Admin. expense to non-markup/interest income (D8/D6) (times),3.65,2.86,2.84,3.62,3.62
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,11. Earning per share (D10/E1), -   ,0.56,0.46,1.1,1.1
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,G. Liquidity ratios,,,,,
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,1. Cash & cash equivalent to total assets (C1+C2)/C,18.01,13.46,12.55,7.92,7.92
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,2. Investment to total assets (C4/C),14.94,29.62,35.1,47.03,47.03
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,3. Advances net of provisions to total assets (C8/C),46.58,46.82,44.11,36.83,36.83
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,4. Deposits to total assets (B3/C),80.04,82.65,82.03,79.19,79.19
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,5. Total liabilities to total assets (B/C),92.14,93.24,93.85,93.75,93.75
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,6. Gross advances to deposits (C5/B3),62.7,61.09,59.03,51.98,51.98
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,7. Gross advances to borrowing & deposits C5/(B2+B3),60.7,58.97,56.22,48.58,48.58
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,H. Assets quality ratios,,,,,
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,1. Non-performing loans to gross advances (C6/C5),11.38,9.77,11.58,12.2,12.2
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,2. Provisions against NPLs to gross advances (C7/C5),7.19,7.27,8.92,10.54,10.54
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,3. NPLs to total equity (C6/A),80.12,77.3,94.53,81.31,81.31
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,4. NPLs write off to NPLs provisions (D4/C7),20.36,17.07,23.44,10.42,10.42
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,5. Provision against NPL to NPLs (C7/C6),63.2,74.39,77.06,86.4,86.4
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,I. Capital/leverage ratios,,,,,
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,1. Capital ratio (A/C),7.13,6.38,5.93,6.17,6.17
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,2. Commitments & contingencies to total equity (E5/A) (times), -   , -   , -   , -   ,
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,3. Break up value per share (A/E1),8.4,8.96,9.41,10.5,10.5
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,4. Total deposit to total equity (B3/A) (times),11.23,12.95,13.83,12.83,12.83
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,J. Cash flow ratio,,,,,
Local Banks,Private Sector Banks,ALBARAKA BANK (PAKISTAN) LTD.,1. Cash generated from operating activities to profit after tax (E4/D10) (times),,40.73,24.35,21.14,21.14
Local Banks,Private Sector Banks,Bank Makramah Limited,A. Total equity (A1 to A3),"-9,128,577.00","-15,999,754.00","-18,701,202.00","-21,646,528.00","-16,783,403.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,1. Share capital,"20,500,194.00","20,500,194.00","20,500,194.00","20,500,194.00","30,500,208.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,2. Reserves,"-425,043.00","-425,043.00","-425,043.00","-425,043.00","-425,043.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,3. Un appropriated profit,"-29,203,728.00","-36,074,905.00","-38,776,353.00","-41,721,679.00","-46,858,568.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,4. Others,"3,530,354.00","4,812,283.00","4,298,053.00","3,997,636.00","3,970,837.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,B. Total liabilities (B1 to B4),"111,473,761.00","118,845,350.00","126,419,161.00","158,365,620.00","301,436,833.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,1. Bills payable,"1,815,836.00","2,402,870.00","2,071,048.00","1,993,587.00","2,162,537.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,2. Borrowings from financial institutions,"13,504,780.00","7,668,886.00","6,922,040.00","25,388,560.00","130,369,330.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,3. Deposits and other accounts,"88,567,490.00","101,887,584.00","109,483,658.00","121,919,068.00","156,960,280.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,4. Other/misc. liabilities,"7,585,655.00","6,886,010.00","7,942,415.00","9,064,405.00","11,944,686.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,C. Total assets (C1 to C4 + C8 to C10),"105,875,538.00","107,657,879.00","112,016,012.00","140,716,728.00","288,624,267.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,1. Cash and balances with treasury banks,"5,613,556.00","11,571,282.00","14,415,006.00","13,372,145.00","14,463,417.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,2. Balances with other banks,"930,810.00","1,359,018.00","1,092,288.00","1,363,429.00","601,877.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,3. Lending to financial institutions,"991,272.00", -   ,"298,931.00","10,141,557.00", -   
Local Banks,Private Sector Banks,Bank Makramah Limited,4. Investments,"21,959,499.00","27,903,360.00","31,133,345.00","51,446,799.00","179,899,952.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,5. Gross advances,"72,186,237.00","64,230,494.00","59,807,717.00","54,834,944.00","52,951,644.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,6. Advances-non-performing/classified,"40,841,814.00","38,724,077.00","37,012,348.00","36,068,068.00","36,274,352.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,7. Provision against advances,"28,943,912.00","32,447,215.00","32,763,989.00","33,242,421.00","34,216,495.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,8. Advances net of provision (C5-C7),"43,242,325.00","31,783,279.00","27,043,728.00","21,592,523.00","18,735,149.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,9. Fixed assets,"10,180,966.00","10,188,303.00","10,917,257.00","10,650,623.00","9,931,221.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,10. Other/misc. assets,"22,957,110.00","24,852,637.00","27,115,457.00","32,149,652.00","64,992,651.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,D. Profit & loss account,,,,,
Local Banks,Private Sector Banks,Bank Makramah Limited,1. Markup/interest earned,"5,909,299.00","5,114,028.00","4,565,026.00","8,140,810.00","31,700,037.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,2. Markup/interest expenses,"7,216,253.00","6,594,728.00","5,676,758.00","10,404,148.00","34,286,621.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,3. Net markup/interest income,"-1,306,954.00","-1,480,700.00","-1,111,732.00","-2,263,338.00","-2,586,584.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,4. Provisions and write-offs,"8,681,781.00","4,875,506.00","-308,387.00","584,115.00","-1,145,472.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,5. Net markup/interest income after provisions,"-9,988,735.00","-6,356,206.00","-803,345.00","-2,847,453.00","-1,441,112.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,6. Non-markup/interest income,"1,231,979.00","1,495,802.00","1,309,443.00","1,396,677.00","1,197,237.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,7. Non-markup/interest expenses,"5,513,542.00","5,182,654.00","5,440,078.00","5,845,391.00","7,146,955.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,8. Administrative expenses,"5,438,188.00","5,166,908.00","5,435,691.00","5,843,690.00","7,146,413.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,9. Profit/(loss) before taxation,"-14,270,298.00","-10,043,058.00","-4,933,980.00","-7,296,167.00","-7,390,830.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,10. Profit/(loss) after taxation,"-9,450,619.00","-6,947,981.00","-2,886,924.00","-3,166,888.00","-5,318,616.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,E. Other items,,,,,
Local Banks,Private Sector Banks,Bank Makramah Limited,1. No. of ordinary shares (000),"2,638,151.00","2,638,151.00","2,638,151.00","2,638,151.00","6,622,220.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,2. Cash dividend, -   , -   , -   , -   , -   
Local Banks,Private Sector Banks,Bank Makramah Limited,3. Stock dividend/bonus shares, -   , -   , -   , -   , -   
Local Banks,Private Sector Banks,Bank Makramah Limited,4. Cash generated from operating activities,"3,357,349.00","12,655,887.00","6,850,552.00","19,798,110.00","117,475,967.00"
Local Banks,Private Sector Banks,Bank Makramah Limited,5. Commitments and contingencies, -   , -   , -   , -   ,
Local Banks,Private Sector Banks,Bank Makramah Limited,F. Efficiency ratios/profitability ratios,,,,,
Local Banks,Private Sector Banks,Bank Makramah Limited,1. Spread Ratio (D3/D1),-22.12,-28.95,-24.35,-27.8,-8.16
Local Banks,Private Sector Banks,Bank Makramah Limited,2. Net markup/interest margin (D1-D2)/C,-1.23,-1.38,-0.99,-1.61,-0.9
Local Banks,Private Sector Banks,Bank Makramah Limited,3. Return on equity (ROE) (D10/A),103.53,43.43,15.44,14.63,31.69
Local Banks,Private Sector Banks,Bank Makramah Limited,4. Return on assets (ROA) (D10/C),-8.93,-6.45,-2.58,-2.25,-1.84
Local Banks,Private Sector Banks,Bank Makramah Limited,5. Non-markup/interest income to total assets (D6/C),1.16,1.39,1.17,0.99,0.41
Local Banks,Private Sector Banks,Bank Makramah Limited,6. Net markup/interest income (after prov.) to total assets (D5/C),-9.43,-5.9,-0.72,-2.02,-0.5
Local Banks,Private Sector Banks,Bank Makramah Limited,7. Markup/interest expense to markup/interest income (D2/D1),122.12,128.95,124.35,127.8,108.16
Local Banks,Private Sector Banks,Bank Makramah Limited,8. Admin. expense to profit before tax. (D8/D9) (times),-0.38,-0.51,-1.1,-0.8,-0.97
Local Banks,Private Sector Banks,Bank Makramah Limited,9. Non-markup/interest expense to total income D7/(D1+D6),77.21,78.41,92.61,61.29,21.73
Local Banks,Private Sector Banks,Bank Makramah Limited,10. Admin. expense to non-markup/interest income (D8/D6) (times),4.41,3.45,4.15,4.18,5.97
Local Banks,Private Sector Banks,Bank Makramah Limited,11. Earning per share (D10/E1),-3.58,-2.63,-1.09,-1.2,-0.8
Local Banks,Private Sector Banks,Bank Makramah Limited,G. Liquidity ratios,,,,,
Local Banks,Private Sector Banks,Bank Makramah Limited,1. Cash & cash equivalent to total assets (C1+C2)/C,6.18,12.01,13.84,10.47,5.22
Local Banks,Private Sector Banks,Bank Makramah Limited,2. Investment to total assets (C4/C),20.74,25.92,27.79,36.56,62.33
Local Banks,Private Sector Banks,Bank Makramah Limited,3. Advances net of provisions to total assets (C8/C),40.84,29.52,24.14,15.34,6.49
Local Banks,Private Sector Banks,Bank Makramah Limited,4. Deposits to total assets (B3/C),83.65,94.64,97.74,86.64,54.38
Local Banks,Private Sector Banks,Bank Makramah Limited,5. Total liabilities to total assets (B/C),105.29,110.39,112.86,112.54,104.44
Local Banks,Private Sector Banks,Bank Makramah Limited,6. Gross advances to deposits (C5/B3),81.5,63.04,54.63,44.98,33.74
Local Banks,Private Sector Banks,Bank Makramah Limited,7. Gross advances to borrowing & deposits C5/(B2+B3),70.72,58.63,51.38,37.22,18.43
Local Banks,Private Sector Banks,Bank Makramah Limited,H. Assets quality ratios,,,,,
Local Banks,Private Sector Banks,Bank Makramah Limited,1. Non-performing loans to gross advances (C6/C5),56.58,60.29,61.89,65.78,68.5
Local Banks,Private Sector Banks,Bank Makramah Limited,2. Provisions against NPLs to gross advances (C7/C5),40.1,50.52,54.78,60.62,64.62
Local Banks,Private Sector Banks,Bank Makramah Limited,3. NPLs to total equity (C6/A),-447.41,-242.03,-197.91,-166.62,-216.13
Local Banks,Private Sector Banks,Bank Makramah Limited,4. NPLs write off to NPLs provisions (D4/C7),30,15.03,-0.94,1.76,-3.35
Local Banks,Private Sector Banks,Bank Makramah Limited,5. Provision against NPL to NPLs (C7/C6),70.87,83.79,88.52,92.17,94.33
Local Banks,Private Sector Banks,Bank Makramah Limited,I. Capital/leverage ratios,,,,,
Local Banks,Private Sector Banks,Bank Makramah Limited,1. Capital ratio (A/C),-8.62,-14.86,-16.7,-15.38,-5.81
Local Banks,Private Sector Banks,Bank Makramah Limited,2. Commitments & contingencies to total equity (E5/A) (times), -   , -   , -   , -   ,
